cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Tumor type,NRAS,leukemia,Unspecified,7,217,0.03,0.029,0.018,0.047,NRAS_13,13,Codon 13
single,Tumor type,NRAS,melanoma,Metastasis,25,1738,0.014,0.014,0.01,0.019,NRAS_13,13,Codon 13
single,Tumor type,NRAS,melanoma,Not Applicable or Heme,2,188,0.013,0.013,0.006,0.022,NRAS_13,13,Codon 13
single,Tumor type,NRAS,melanoma,Primary,12,898,0.014,0.013,0.009,0.02,NRAS_13,13,Codon 13
single,Tumor type,NRAS,melanoma,Unspecified,0,22,0.014,0.013,0.005,0.024,NRAS_13,13,Codon 13
single,Tumor type,NRAS,head and neck cancer,Metastasis,0,731,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,head and neck cancer,Not Applicable or Heme,0,67,0.001,0.001,0,0.007,NRAS_13,13,Codon 13
single,Tumor type,NRAS,head and neck cancer,Primary,2,938,0.002,0.001,0,0.005,NRAS_13,13,Codon 13
single,Tumor type,NRAS,uterine cancer,Metastasis,0,585,0,0,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,uterine cancer,Not Applicable or Heme,0,76,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,uterine cancer,Primary,1,1541,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,uterine cancer,Unspecified,0,51,0.001,0,0,0.004,NRAS_13,13,Codon 13
single,Tumor type,NRAS,non-melanoma skin cancers,Metastasis,0,203,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,non-melanoma skin cancers,Not Applicable or Heme,0,22,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,non-melanoma skin cancers,Primary,0,287,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Metastasis,0,11,0.018,0.016,0.001,0.056,NRAS_13,13,Codon 13
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Not Applicable or Heme,12,915,0.015,0.015,0.008,0.023,NRAS_13,13,Codon 13
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Primary,8,250,0.024,0.022,0.011,0.047,NRAS_13,13,Codon 13
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Unspecified,0,31,0.016,0.015,0,0.04,NRAS_13,13,Codon 13
single,Tumor type,NRAS,adrenocortical carcinoma,Metastasis,1,55,0.014,0.009,0.001,0.052,NRAS_13,13,Codon 13
single,Tumor type,NRAS,adrenocortical carcinoma,Primary,0,72,0.006,0.003,0,0.028,NRAS_13,13,Codon 13
single,Tumor type,NRAS,ovarian cancer,Metastasis,0,1088,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,ovarian cancer,Not Applicable or Heme,0,160,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,ovarian cancer,Primary,0,1060,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,ovarian cancer,Unspecified,0,28,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,esophagogastric cancer,Metastasis,0,462,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,esophagogastric cancer,Not Applicable or Heme,0,43,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Tumor type,NRAS,esophagogastric cancer,Primary,1,1283,0.001,0.001,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,esophagogastric cancer,Unspecified,0,14,0.001,0,0,0.006,NRAS_13,13,Codon 13
single,Tumor type,NRAS,thyroid cancer,Metastasis,2,402,0.004,0.003,0,0.012,NRAS_13,13,Codon 13
single,Tumor type,NRAS,thyroid cancer,Not Applicable or Heme,0,28,0.003,0.001,0,0.017,NRAS_13,13,Codon 13
single,Tumor type,NRAS,thyroid cancer,Primary,0,582,0.001,0.001,0,0.005,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cervical cancer,Metastasis,0,136,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cervical cancer,Not Applicable or Heme,0,12,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cervical cancer,Primary,0,211,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,hepatobiliary cancer,Metastasis,2,438,0.004,0.003,0.001,0.009,NRAS_13,13,Codon 13
single,Tumor type,NRAS,hepatobiliary cancer,Not Applicable or Heme,0,34,0.004,0.003,0,0.013,NRAS_13,13,Codon 13
single,Tumor type,NRAS,hepatobiliary cancer,Primary,2,894,0.003,0.003,0.001,0.007,NRAS_13,13,Codon 13
single,Tumor type,NRAS,kidney cancer,Metastasis,0,445,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,kidney cancer,Not Applicable or Heme,0,24,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,kidney cancer,Primary,0,944,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,mature t and nk neoplasms,Metastasis,0,10,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,mature t and nk neoplasms,Not Applicable or Heme,0,29,0,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,mature t and nk neoplasms,Primary,0,187,0,0,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cns cancer,Metastasis,0,409,0,0,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cns cancer,Not Applicable or Heme,1,526,0.001,0.001,0,0.005,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cns cancer,Primary,0,3522,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,cns cancer,Unspecified,0,108,0,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,prostate cancer,Metastasis,0,901,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,prostate cancer,Not Applicable or Heme,0,57,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,prostate cancer,Primary,0,1468,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,prostate cancer,Unspecified,0,12,0,0,0,0,NRAS_13,13,Codon 13
single,Tumor type,NRAS,anal cancer,Metastasis,0,59,0,0,0,0.005,NRAS_13,13,Codon 13
single,Tumor type,NRAS,anal cancer,Primary,0,84,0,0,0,0.004,NRAS_13,13,Codon 13
single,Tumor type,NRAS,neuroendocrine tumors,Metastasis,0,143,0.003,0.002,0,0.012,NRAS_13,13,Codon 13
single,Tumor type,NRAS,neuroendocrine tumors,Not Applicable or Heme,0,20,0.004,0.002,0,0.02,NRAS_13,13,Codon 13
single,Tumor type,NRAS,neuroendocrine tumors,Primary,1,196,0.004,0.003,0,0.014,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bladder cancer,Metastasis,0,389,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bladder cancer,Not Applicable or Heme,0,25,0.002,0.001,0,0.013,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bladder cancer,Primary,2,1164,0.002,0.001,0,0.004,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Metastasis,0,13,0.032,0.03,0.003,0.077,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,4,109,0.034,0.032,0.014,0.067,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Primary,2,101,0.03,0.029,0.008,0.059,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Unspecified,2,25,0.042,0.035,0.013,0.12,NRAS_13,13,Codon 13
single,Tumor type,NRAS,small bowel cancer,Metastasis,0,78,0,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,small bowel cancer,Primary,0,128,0,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,sex cord stromal tumor,Metastasis,0,48,0.009,0.005,0,0.037,NRAS_13,13,Codon 13
single,Tumor type,NRAS,sex cord stromal tumor,Primary,1,54,0.015,0.01,0.001,0.053,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bone cancer,Metastasis,0,203,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bone cancer,Not Applicable or Heme,0,25,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bone cancer,Primary,0,326,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,bone cancer,Unspecified,0,16,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,vaginal cancer,Metastasis,0,16,0.001,0,0,0.013,NRAS_13,13,Codon 13
single,Tumor type,NRAS,vaginal cancer,Primary,0,60,0.001,0,0,0.009,NRAS_13,13,Codon 13
single,Tumor type,NRAS,thymic tumor,Metastasis,0,61,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,thymic tumor,Primary,0,84,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,ampullary cancer,Metastasis,0,23,0.001,0,0,0.006,NRAS_13,13,Codon 13
single,Tumor type,NRAS,ampullary cancer,Primary,0,82,0,0,0,0.004,NRAS_13,13,Codon 13
single,Tumor type,NRAS,small cell lung cancer,Metastasis,0,207,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,small cell lung cancer,Primary,0,183,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,mesothelioma,Metastasis,0,82,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,mesothelioma,Primary,0,408,0,0,0,0.001,NRAS_13,13,Codon 13
single,Tumor type,NRAS,germ cell tumor,Metastasis,0,274,0.003,0.002,0,0.009,NRAS_13,13,Codon 13
single,Tumor type,NRAS,germ cell tumor,Not Applicable or Heme,1,81,0.006,0.004,0.001,0.023,NRAS_13,13,Codon 13
single,Tumor type,NRAS,germ cell tumor,Primary,2,517,0.004,0.003,0.001,0.009,NRAS_13,13,Codon 13
single,Tumor type,NRAS,germ cell tumor,Unspecified,0,14,0.005,0.003,0,0.02,NRAS_13,13,Codon 13
single,Tumor type,NRAS,nerve sheath tumor,Metastasis,0,16,0,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,nerve sheath tumor,Not Applicable or Heme,0,17,0,0,0,0.003,NRAS_13,13,Codon 13
single,Tumor type,NRAS,nerve sheath tumor,Primary,0,117,0,0,0,0.002,NRAS_13,13,Codon 13
single,Tumor type,NRAS,penile cancer,Metastasis,0,11,0.003,0,0,0.036,NRAS_13,13,Codon 13
single,Tumor type,NRAS,penile cancer,Primary,0,13,0.003,0,0,0.033,NRAS_13,13,Codon 13
single,Tumor type,NRAS,pheochromocytoma,Primary,0,18,0.003,0,0,0.032,NRAS_13,13,Codon 13
single,Tumor type,NRAS,pineal tumor,Primary,0,14,0.004,0,0,0.046,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b cell lymphoma,Metastasis,0,57,0.004,0.004,0,0.012,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b cell lymphoma,Not Applicable or Heme,1,145,0.005,0.004,0.001,0.014,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b cell lymphoma,Primary,3,709,0.004,0.004,0.001,0.01,NRAS_13,13,Codon 13
single,Tumor type,NRAS,b cell lymphoma,Unspecified,0,51,0.004,0.004,0,0.013,NRAS_13,13,Codon 13
single,Tumor type,NRAS,non-hodgkin lymphoma,Primary,0,14,0.003,0,0,0.032,NRAS_13,13,Codon 13
single,Tumor type,NRAS,t-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,1,25,0.036,0.026,0.001,0.123,NRAS_13,13,Codon 13
single,Tumor type,NRAS,t-lymphoblastic leukemia/lymphoma,Primary,0,11,0.027,0.015,0,0.116,NRAS_13,13,Codon 13
single,Tumor type,NRAS,retinoblastoma,Not Applicable or Heme,0,10,0.001,0,0,0.012,NRAS_13,13,Codon 13
single,Tumor type,NRAS,retinoblastoma,Primary,0,41,0.001,0,0,0.009,NRAS_13,13,Codon 13
single,Tumor type,NRAS,hodgkin lymphoma,Primary,0,35,0.002,0,0,0.019,NRAS_13,13,Codon 13
single,Tumor type,NRAS,lung cancer,Primary,0,17,0.003,0,0,0.039,NRAS_13,13,Codon 13
single,Tumor type,NRAS,parathyroid cancer,Primary,0,13,0.003,0,0,0.035,NRAS_13,13,Codon 13
single,Tumor type,NRAS,appendiceal cancer,Metastasis,3,174,0.016,0.015,0.005,0.035,NRAS_61,61,Codon 61
single,Tumor type,NRAS,appendiceal cancer,Not Applicable or Heme,0,10,0.016,0.013,0,0.049,NRAS_61,61,Codon 61
single,Tumor type,NRAS,appendiceal cancer,Primary,2,151,0.015,0.014,0.004,0.033,NRAS_61,61,Codon 61
single,Tumor type,NRAS,colorectal cancer,Metastasis,53,2352,0.023,0.022,0.018,0.028,NRAS_61,61,Codon 61
single,Tumor type,NRAS,colorectal cancer,Not Applicable or Heme,6,224,0.024,0.023,0.016,0.037,NRAS_61,61,Codon 61
single,Tumor type,NRAS,colorectal cancer,Primary,89,4113,0.022,0.022,0.018,0.026,NRAS_61,61,Codon 61
single,Tumor type,NRAS,colorectal cancer,Unspecified,2,31,0.026,0.023,0.016,0.057,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cancer of unknown primary,Metastasis,12,1388,0.009,0.009,0.005,0.014,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cancer of unknown primary,Not Applicable or Heme,1,229,0.009,0.009,0.003,0.017,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cancer of unknown primary,Primary,4,311,0.011,0.01,0.005,0.021,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cancer of unknown primary,Unspecified,2,60,0.013,0.011,0.005,0.041,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-small cell lung cancer,Metastasis,21,3750,0.006,0.006,0.004,0.008,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-small cell lung cancer,Not Applicable or Heme,1,223,0.006,0.006,0.003,0.01,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-small cell lung cancer,Primary,36,6059,0.006,0.006,0.004,0.008,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-small cell lung cancer,Unspecified,1,99,0.006,0.006,0.003,0.012,NRAS_61,61,Codon 61
single,Tumor type,NRAS,breast cancer,Metastasis,0,3094,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,breast cancer,Not Applicable or Heme,0,105,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,breast cancer,Primary,0,6124,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,soft tissue sarcoma,Metastasis,7,939,0.009,0.009,0.005,0.014,NRAS_61,61,Codon 61
single,Tumor type,NRAS,soft tissue sarcoma,Not Applicable or Heme,1,119,0.01,0.01,0.003,0.019,NRAS_61,61,Codon 61
single,Tumor type,NRAS,soft tissue sarcoma,Primary,20,1686,0.011,0.011,0.007,0.016,NRAS_61,61,Codon 61
single,Tumor type,NRAS,soft tissue sarcoma,Unspecified,0,29,0.01,0.01,0.002,0.02,NRAS_61,61,Codon 61
single,Tumor type,NRAS,pancreatic cancer,Metastasis,3,981,0.004,0.003,0.001,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,pancreatic cancer,Not Applicable or Heme,0,75,0.004,0.003,0,0.01,NRAS_61,61,Codon 61
single,Tumor type,NRAS,pancreatic cancer,Primary,6,1428,0.004,0.004,0.002,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,leukemia,Metastasis,1,15,0.031,0.028,0.016,0.066,NRAS_61,61,Codon 61
single,Tumor type,NRAS,leukemia,Not Applicable or Heme,22,923,0.026,0.026,0.018,0.036,NRAS_61,61,Codon 61
single,Tumor type,NRAS,leukemia,Primary,12,412,0.028,0.028,0.019,0.041,NRAS_61,61,Codon 61
single,Tumor type,NRAS,leukemia,Unspecified,8,217,0.03,0.029,0.019,0.05,NRAS_61,61,Codon 61
single,Tumor type,NRAS,melanoma,Metastasis,376,1738,0.214,0.213,0.194,0.234,NRAS_61,61,Codon 61
single,Tumor type,NRAS,melanoma,Not Applicable or Heme,35,188,0.185,0.185,0.138,0.234,NRAS_61,61,Codon 61
single,Tumor type,NRAS,melanoma,Primary,153,898,0.173,0.173,0.148,0.199,NRAS_61,61,Codon 61
single,Tumor type,NRAS,melanoma,Unspecified,0,22,0.123,0.137,0.002,0.218,NRAS_61,61,Codon 61
single,Tumor type,NRAS,head and neck cancer,Metastasis,0,731,0.001,0,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,head and neck cancer,Not Applicable or Heme,0,67,0.002,0,0,0.009,NRAS_61,61,Codon 61
single,Tumor type,NRAS,head and neck cancer,Primary,4,938,0.004,0.003,0.001,0.009,NRAS_61,61,Codon 61
single,Tumor type,NRAS,uterine cancer,Metastasis,6,585,0.011,0.011,0.006,0.017,NRAS_61,61,Codon 61
single,Tumor type,NRAS,uterine cancer,Not Applicable or Heme,0,76,0.01,0.01,0.002,0.019,NRAS_61,61,Codon 61
single,Tumor type,NRAS,uterine cancer,Primary,18,1541,0.011,0.011,0.007,0.016,NRAS_61,61,Codon 61
single,Tumor type,NRAS,uterine cancer,Unspecified,1,51,0.012,0.011,0.005,0.027,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-melanoma skin cancers,Metastasis,0,203,0,0,0,0.001,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-melanoma skin cancers,Not Applicable or Heme,0,22,0,0,0,0.001,NRAS_61,61,Codon 61
single,Tumor type,NRAS,non-melanoma skin cancers,Primary,0,287,0,0,0,0.001,NRAS_61,61,Codon 61
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Metastasis,0,11,0.01,0.003,0,0.069,NRAS_61,61,Codon 61
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Not Applicable or Heme,1,915,0.002,0.002,0,0.006,NRAS_61,61,Codon 61
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Primary,1,250,0.005,0.004,0,0.014,NRAS_61,61,Codon 61
single,Tumor type,NRAS,myelodysplastic/myeloproliferative syndromes,Unspecified,2,31,0.039,0.027,0.002,0.136,NRAS_61,61,Codon 61
single,Tumor type,NRAS,adrenocortical carcinoma,Metastasis,0,55,0,0,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,adrenocortical carcinoma,Primary,0,72,0,0,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,ovarian cancer,Metastasis,14,1088,0.013,0.013,0.008,0.019,NRAS_61,61,Codon 61
single,Tumor type,NRAS,ovarian cancer,Not Applicable or Heme,3,160,0.014,0.013,0.008,0.025,NRAS_61,61,Codon 61
single,Tumor type,NRAS,ovarian cancer,Primary,14,1060,0.013,0.013,0.009,0.019,NRAS_61,61,Codon 61
single,Tumor type,NRAS,ovarian cancer,Unspecified,0,28,0.013,0.013,0.005,0.024,NRAS_61,61,Codon 61
single,Tumor type,NRAS,esophagogastric cancer,Metastasis,2,462,0.004,0.003,0.001,0.008,NRAS_61,61,Codon 61
single,Tumor type,NRAS,esophagogastric cancer,Not Applicable or Heme,0,43,0.004,0.003,0,0.011,NRAS_61,61,Codon 61
single,Tumor type,NRAS,esophagogastric cancer,Primary,4,1283,0.003,0.003,0.001,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,esophagogastric cancer,Unspecified,0,14,0.004,0.003,0,0.014,NRAS_61,61,Codon 61
single,Tumor type,NRAS,thyroid cancer,Metastasis,41,402,0.107,0.108,0.079,0.136,NRAS_61,61,Codon 61
single,Tumor type,NRAS,thyroid cancer,Not Applicable or Heme,1,28,0.096,0.103,0.017,0.154,NRAS_61,61,Codon 61
single,Tumor type,NRAS,thyroid cancer,Primary,80,582,0.131,0.13,0.105,0.16,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cervical cancer,Metastasis,1,136,0.007,0.005,0.001,0.02,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cervical cancer,Not Applicable or Heme,0,12,0.008,0.005,0,0.029,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cervical cancer,Primary,1,211,0.006,0.005,0.001,0.017,NRAS_61,61,Codon 61
single,Tumor type,NRAS,hepatobiliary cancer,Metastasis,5,438,0.012,0.011,0.006,0.02,NRAS_61,61,Codon 61
single,Tumor type,NRAS,hepatobiliary cancer,Not Applicable or Heme,0,34,0.011,0.011,0.001,0.025,NRAS_61,61,Codon 61
single,Tumor type,NRAS,hepatobiliary cancer,Primary,11,894,0.012,0.012,0.007,0.019,NRAS_61,61,Codon 61
single,Tumor type,NRAS,kidney cancer,Metastasis,0,445,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,kidney cancer,Not Applicable or Heme,0,24,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,kidney cancer,Primary,0,944,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,mature t and nk neoplasms,Metastasis,0,10,0.01,0.006,0,0.048,NRAS_61,61,Codon 61
single,Tumor type,NRAS,mature t and nk neoplasms,Not Applicable or Heme,0,29,0.008,0.006,0,0.033,NRAS_61,61,Codon 61
single,Tumor type,NRAS,mature t and nk neoplasms,Primary,2,187,0.01,0.009,0.001,0.028,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cns cancer,Metastasis,4,409,0.006,0.005,0.003,0.014,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cns cancer,Not Applicable or Heme,1,526,0.004,0.004,0.001,0.008,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cns cancer,Primary,14,3522,0.004,0.004,0.003,0.006,NRAS_61,61,Codon 61
single,Tumor type,NRAS,cns cancer,Unspecified,1,108,0.005,0.005,0.002,0.015,NRAS_61,61,Codon 61
single,Tumor type,NRAS,prostate cancer,Metastasis,1,901,0.002,0.001,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,prostate cancer,Not Applicable or Heme,0,57,0.002,0.002,0,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,prostate cancer,Primary,3,1468,0.002,0.002,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,prostate cancer,Unspecified,0,12,0.003,0.002,0,0.011,NRAS_61,61,Codon 61
single,Tumor type,NRAS,anal cancer,Metastasis,0,59,0,0,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,anal cancer,Primary,0,84,0,0,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,neuroendocrine tumors,Metastasis,0,143,0.002,0.001,0,0.011,NRAS_61,61,Codon 61
single,Tumor type,NRAS,neuroendocrine tumors,Not Applicable or Heme,0,20,0.004,0.002,0,0.021,NRAS_61,61,Codon 61
single,Tumor type,NRAS,neuroendocrine tumors,Primary,1,196,0.004,0.003,0,0.015,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bladder cancer,Metastasis,2,389,0.004,0.004,0.001,0.01,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bladder cancer,Not Applicable or Heme,0,25,0.005,0.004,0,0.015,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bladder cancer,Primary,4,1164,0.004,0.004,0.001,0.008,NRAS_61,61,Codon 61
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Metastasis,0,13,0.024,0.021,0,0.068,NRAS_61,61,Codon 61
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Not Applicable or Heme,3,109,0.026,0.024,0.008,0.054,NRAS_61,61,Codon 61
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Primary,1,101,0.021,0.02,0.003,0.046,NRAS_61,61,Codon 61
single,Tumor type,NRAS,b-lymphoblastic leukemia/lymphoma,Unspecified,2,25,0.037,0.028,0.009,0.125,NRAS_61,61,Codon 61
single,Tumor type,NRAS,small bowel cancer,Metastasis,1,78,0.01,0.006,0,0.038,NRAS_61,61,Codon 61
single,Tumor type,NRAS,small bowel cancer,Primary,0,128,0.004,0.002,0,0.018,NRAS_61,61,Codon 61
single,Tumor type,NRAS,sex cord stromal tumor,Metastasis,0,48,0.001,0,0,0.008,NRAS_61,61,Codon 61
single,Tumor type,NRAS,sex cord stromal tumor,Primary,0,54,0.001,0,0,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bone cancer,Metastasis,0,203,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bone cancer,Not Applicable or Heme,0,25,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bone cancer,Primary,0,326,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,bone cancer,Unspecified,0,16,0,0,0,0,NRAS_61,61,Codon 61
single,Tumor type,NRAS,vaginal cancer,Metastasis,0,16,0.001,0,0,0.01,NRAS_61,61,Codon 61
single,Tumor type,NRAS,vaginal cancer,Primary,0,60,0.001,0,0,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,thymic tumor,Metastasis,0,61,0.006,0.003,0,0.028,NRAS_61,61,Codon 61
single,Tumor type,NRAS,thymic tumor,Primary,1,84,0.01,0.007,0,0.037,NRAS_61,61,Codon 61
single,Tumor type,NRAS,ampullary cancer,Metastasis,0,23,0.001,0,0,0.007,NRAS_61,61,Codon 61
single,Tumor type,NRAS,ampullary cancer,Primary,0,82,0,0,0,0.004,NRAS_61,61,Codon 61
single,Tumor type,NRAS,small cell lung cancer,Metastasis,1,207,0.006,0.005,0.001,0.016,NRAS_61,61,Codon 61
single,Tumor type,NRAS,small cell lung cancer,Primary,1,183,0.006,0.005,0.001,0.017,NRAS_61,61,Codon 61
single,Tumor type,NRAS,mesothelioma,Metastasis,0,82,0.002,0.001,0,0.011,NRAS_61,61,Codon 61
single,Tumor type,NRAS,mesothelioma,Primary,1,408,0.003,0.002,0,0.009,NRAS_61,61,Codon 61
single,Tumor type,NRAS,germ cell tumor,Metastasis,6,274,0.016,0.015,0.007,0.033,NRAS_61,61,Codon 61
single,Tumor type,NRAS,germ cell tumor,Not Applicable or Heme,0,81,0.01,0.01,0,0.024,NRAS_61,61,Codon 61
single,Tumor type,NRAS,germ cell tumor,Primary,5,517,0.011,0.011,0.004,0.02,NRAS_61,61,Codon 61
single,Tumor type,NRAS,germ cell tumor,Unspecified,0,14,0.013,0.011,0,0.037,NRAS_61,61,Codon 61
single,Tumor type,NRAS,nerve sheath tumor,Metastasis,0,16,0.015,0.011,0,0.056,NRAS_61,61,Codon 61
single,Tumor type,NRAS,nerve sheath tumor,Not Applicable or Heme,1,17,0.029,0.017,0.002,0.129,NRAS_61,61,Codon 61
single,Tumor type,NRAS,nerve sheath tumor,Primary,1,117,0.013,0.011,0.001,0.037,NRAS_61,61,Codon 61
single,Tumor type,NRAS,penile cancer,Metastasis,0,11,0.003,0,0,0.034,NRAS_61,61,Codon 61
single,Tumor type,NRAS,penile cancer,Primary,0,13,0.003,0,0,0.033,NRAS_61,61,Codon 61
single,Tumor type,NRAS,pheochromocytoma,Primary,0,18,0.003,0,0,0.032,NRAS_61,61,Codon 61
single,Tumor type,NRAS,pineal tumor,Primary,0,14,0.002,0,0,0.026,NRAS_61,61,Codon 61
single,Tumor type,NRAS,b cell lymphoma,Metastasis,0,57,0.011,0.011,0,0.024,NRAS_61,61,Codon 61
single,Tumor type,NRAS,b cell lymphoma,Not Applicable or Heme,2,145,0.013,0.012,0.004,0.026,NRAS_61,61,Codon 61
