cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Center,NRAS,breast cancer,WAKE,0,23,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,breast cancer,YALE,0,11,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,COLU,0,14,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,DFCI,1,793,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,GRCC,0,63,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,JHU,0,75,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,MDA,0,166,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,MSK,2,1387,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,NKI,0,55,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,PHS,0,17,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,UCSF,0,54,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,UHN,0,19,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,VICC,0,73,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,soft tissue sarcoma,WAKE,0,35,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,COLU,0,29,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,DFCI,1,532,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,DUKE,0,14,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,GRCC,0,33,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,JHU,0,17,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,MDA,0,62,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,MSK,1,1477,0.001,0.001,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,NKI,0,13,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,PHS,0,30,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,SCI,0,32,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,UCSF,0,65,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,UHN,0,74,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,VHIO,0,10,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,VICC,0,83,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,pancreatic cancer,WAKE,0,15,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,CHOP,0,10,0.028,0.028,0.013,0.05,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,DFCI,5,269,0.026,0.026,0.014,0.038,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,JHU,9,219,0.031,0.03,0.02,0.05,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,MSK,3,39,0.032,0.03,0.018,0.067,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,UCHI,1,109,0.026,0.026,0.011,0.04,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,UCSF,0,13,0.028,0.028,0.012,0.049,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,UHN,18,608,0.029,0.028,0.02,0.04,NRAS_13,13,Codon 13
single,Center,NRAS,leukemia,VICC,8,283,0.028,0.028,0.018,0.042,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,DFCI,10,432,0.016,0.015,0.01,0.027,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,GRCC,0,11,0.014,0.014,0.006,0.026,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,JHU,9,443,0.015,0.015,0.01,0.025,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,MDA,4,387,0.013,0.013,0.007,0.02,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,MSK,9,922,0.013,0.013,0.007,0.018,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,NKI,0,108,0.013,0.013,0.005,0.021,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,PHS,0,59,0.013,0.013,0.005,0.023,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,UCHI,1,32,0.015,0.014,0.007,0.028,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,UCSF,2,99,0.015,0.014,0.008,0.026,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,UHN,1,24,0.015,0.014,0.007,0.03,NRAS_13,13,Codon 13
single,Center,NRAS,melanoma,VICC,3,294,0.013,0.013,0.007,0.021,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,DFCI,1,572,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,GRCC,0,156,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,MDA,0,156,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,MSK,1,610,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,NKI,0,15,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,PHS,0,14,0.001,0.001,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,UCSF,0,39,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,UHN,0,50,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,VICC,0,87,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,head and neck cancer,WAKE,0,27,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,DFCI,0,740,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,GRCC,0,18,0.001,0,0,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,MDA,1,46,0.008,0.002,0,0.052,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,MSK,0,1057,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,PHS,0,10,0.001,0,0,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,SCI,0,10,0.001,0,0,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,UCSF,0,65,0.001,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,UHN,0,139,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,VICC,0,46,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,uterine cancer,WAKE,0,95,0.001,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,non-melanoma skin cancers,DFCI,0,184,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,non-melanoma skin cancers,GRCC,0,13,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,non-melanoma skin cancers,MDA,0,13,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,non-melanoma skin cancers,MSK,0,244,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,non-melanoma skin cancers,UCSF,0,14,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,non-melanoma skin cancers,VICC,0,19,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,DFCI,3,190,0.017,0.016,0.007,0.029,NRAS_13,13,Codon 13
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,JHU,0,28,0.016,0.016,0.004,0.031,NRAS_13,13,Codon 13
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,MSK,0,28,0.016,0.016,0.004,0.032,NRAS_13,13,Codon 13
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,UCHI,2,91,0.018,0.017,0.007,0.035,NRAS_13,13,Codon 13
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,UHN,11,429,0.02,0.019,0.011,0.033,NRAS_13,13,Codon 13
single,Center,NRAS,myelodysplastic/myeloproliferative syndromes,VICC,4,428,0.014,0.014,0.006,0.024,NRAS_13,13,Codon 13
single,Center,NRAS,adrenocortical carcinoma,DFCI,0,26,0.009,0.005,0,0.041,NRAS_13,13,Codon 13
single,Center,NRAS,adrenocortical carcinoma,GRCC,0,12,0.011,0.005,0,0.054,NRAS_13,13,Codon 13
single,Center,NRAS,adrenocortical carcinoma,MDA,1,15,0.029,0.014,0.001,0.153,NRAS_13,13,Codon 13
single,Center,NRAS,adrenocortical carcinoma,MSK,0,59,0.007,0.004,0,0.032,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,DFCI,0,822,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,GRCC,0,29,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,MDA,0,140,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,MSK,0,706,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,NKI,0,36,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,SCI,0,25,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,UCSF,0,55,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,UHN,0,339,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,VICC,0,88,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,ovarian cancer,WAKE,0,78,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,COLU,0,14,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,DFCI,1,658,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,DUKE,0,23,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,GRCC,0,47,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,JHU,0,14,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,MDA,0,129,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,MSK,0,694,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,NKI,0,24,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,SCI,0,10,0.001,0.001,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,UCSF,0,30,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,UHN,0,49,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,VICC,0,72,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,esophagogastric cancer,WAKE,0,19,0.001,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,DFCI,0,372,0.002,0.001,0,0.006,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,GRCC,0,18,0.002,0.001,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,JHU,0,23,0.002,0.001,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,MDA,0,43,0.002,0.001,0,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,MSK,2,449,0.003,0.002,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,UCHI,0,10,0.003,0.001,0,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,UCSF,0,17,0.002,0.001,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,UHN,0,41,0.002,0.001,0,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,thyroid cancer,VICC,0,26,0.002,0.001,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,cervical cancer,DFCI,0,89,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cervical cancer,GRCC,0,35,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cervical cancer,MDA,0,39,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cervical cancer,MSK,0,128,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cervical cancer,UHN,0,42,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cervical cancer,WAKE,0,12,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,DFCI,1,244,0.003,0.003,0.001,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,DUKE,0,12,0.003,0.003,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,GRCC,1,113,0.004,0.003,0.001,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,JHU,0,12,0.003,0.003,0,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,MDA,0,56,0.003,0.003,0,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,MSK,2,743,0.003,0.003,0.001,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,PHS,0,19,0.003,0.003,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,UCSF,0,21,0.003,0.003,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,UHN,0,43,0.003,0.003,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,hepatobiliary cancer,VICC,0,85,0.003,0.003,0,0.008,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,DFCI,0,503,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,DUKE,0,17,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,GRCC,0,32,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,MDA,0,116,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,MSK,0,620,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,SCI,0,11,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,UCSF,0,18,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,UHN,0,17,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,VICC,0,48,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,kidney cancer,WAKE,0,16,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,mature t and nk neoplasms,DFCI,0,120,0,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,mature t and nk neoplasms,MSK,0,99,0,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,CHOP,0,175,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,DFCI,0,1633,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,DUKE,0,42,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,GRCC,0,73,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,JHU,0,270,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,MDA,0,326,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,MSK,0,1304,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,NKI,0,11,0.001,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,PHS,0,62,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,SCI,0,89,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,UCSF,1,452,0.001,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,VICC,0,87,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,cns cancer,WAKE,0,27,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,DFCI,0,514,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,DUKE,0,82,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,GRCC,0,110,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,MDA,0,55,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,MSK,0,1535,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,UCSF,0,51,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,UHN,0,34,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,prostate cancer,VICC,0,30,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,anal cancer,DFCI,0,44,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,anal cancer,MDA,0,16,0,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,anal cancer,MSK,0,65,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,neuroendocrine tumors,DFCI,1,178,0.004,0.003,0,0.014,NRAS_13,13,Codon 13
single,Center,NRAS,neuroendocrine tumors,MDA,0,16,0.004,0.002,0,0.017,NRAS_13,13,Codon 13
single,Center,NRAS,neuroendocrine tumors,MSK,0,110,0.003,0.002,0,0.012,NRAS_13,13,Codon 13
single,Center,NRAS,neuroendocrine tumors,NKI,0,11,0.004,0.002,0,0.019,NRAS_13,13,Codon 13
single,Center,NRAS,neuroendocrine tumors,UCSF,0,11,0.004,0.002,0,0.018,NRAS_13,13,Codon 13
single,Center,NRAS,neuroendocrine tumors,VICC,0,18,0.004,0.002,0,0.017,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,DFCI,0,536,0.001,0.001,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,DUKE,0,14,0.002,0.001,0,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,GRCC,0,86,0.001,0.001,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,MDA,0,46,0.001,0.001,0,0.006,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,MSK,2,742,0.002,0.001,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,UCSF,0,16,0.002,0.001,0,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,UHN,0,24,0.001,0.001,0,0.006,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,VICC,0,69,0.001,0.001,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,bladder cancer,WAKE,0,20,0.002,0.001,0,0.006,NRAS_13,13,Codon 13
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,CHOP,2,25,0.044,0.036,0.013,0.124,NRAS_13,13,Codon 13
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,DFCI,4,78,0.039,0.036,0.015,0.082,NRAS_13,13,Codon 13
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,MSK,0,60,0.025,0.024,0.001,0.057,NRAS_13,13,Codon 13
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,UCSF,0,13,0.031,0.028,0.001,0.075,NRAS_13,13,Codon 13
single,Center,NRAS,b-lymphoblastic leukemia/lymphoma,UHN,2,68,0.032,0.03,0.009,0.067,NRAS_13,13,Codon 13
single,Center,NRAS,small bowel cancer,DFCI,0,42,0,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,small bowel cancer,JHU,0,28,0,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,small bowel cancer,MSK,0,90,0,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,small bowel cancer,VICC,0,16,0,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,sex cord stromal tumor,DFCI,0,32,0.011,0.007,0,0.043,NRAS_13,13,Codon 13
single,Center,NRAS,sex cord stromal tumor,GRCC,0,10,0.013,0.008,0,0.055,NRAS_13,13,Codon 13
single,Center,NRAS,sex cord stromal tumor,MSK,1,38,0.016,0.011,0.001,0.06,NRAS_13,13,Codon 13
single,Center,NRAS,sex cord stromal tumor,UHN,0,13,0.012,0.008,0,0.053,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,CHOP,0,15,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,DFCI,0,90,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,GRCC,0,18,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,MDA,0,88,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,MSK,0,296,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,UCSF,0,19,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,bone cancer,VICC,0,17,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,vaginal cancer,DFCI,0,37,0.001,0,0,0.013,NRAS_13,13,Codon 13
single,Center,NRAS,vaginal cancer,MSK,0,16,0.001,0,0,0.016,NRAS_13,13,Codon 13
single,Center,NRAS,vaginal cancer,UHN,0,10,0.002,0,0,0.017,NRAS_13,13,Codon 13
single,Center,NRAS,thymic tumor,DFCI,0,49,0,0,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,thymic tumor,GRCC,0,10,0.001,0,0,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,thymic tumor,MDA,0,10,0.001,0,0,0.007,NRAS_13,13,Codon 13
single,Center,NRAS,thymic tumor,MSK,0,52,0,0,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,ampullary cancer,DFCI,0,22,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,ampullary cancer,MSK,0,67,0,0,0,0.003,NRAS_13,13,Codon 13
single,Center,NRAS,small cell lung cancer,DFCI,0,97,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,small cell lung cancer,JHU,0,11,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,small cell lung cancer,MDA,0,28,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,small cell lung cancer,MSK,0,204,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,small cell lung cancer,WAKE,0,16,0,0,0,0,NRAS_13,13,Codon 13
single,Center,NRAS,mesothelioma,DFCI,0,217,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,mesothelioma,MDA,0,11,0,0,0,0.002,NRAS_13,13,Codon 13
single,Center,NRAS,mesothelioma,MSK,0,233,0,0,0,0.001,NRAS_13,13,Codon 13
single,Center,NRAS,germ cell tumor,CHOP,0,27,0.004,0.003,0,0.013,NRAS_13,13,Codon 13
single,Center,NRAS,germ cell tumor,DFCI,0,176,0.003,0.003,0,0.009,NRAS_13,13,Codon 13
single,Center,NRAS,germ cell tumor,GRCC,0,18,0.004,0.003,0,0.014,NRAS_13,13,Codon 13
single,Center,NRAS,germ cell tumor,MDA,0,68,0.004,0.003,0,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,germ cell tumor,MSK,2,488,0.004,0.003,0.001,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,germ cell tumor,UCSF,1,74,0.005,0.004,0.001,0.019,NRAS_13,13,Codon 13
single,Center,NRAS,nerve sheath tumor,DFCI,0,72,0,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,nerve sheath tumor,MDA,0,10,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,nerve sheath tumor,MSK,0,51,0,0,0,0.004,NRAS_13,13,Codon 13
single,Center,NRAS,nerve sheath tumor,UCSF,0,11,0.001,0,0,0.005,NRAS_13,13,Codon 13
single,Center,NRAS,pheochromocytoma,DFCI,0,13,0.004,0,0,0.049,NRAS_13,13,Codon 13
single,Center,NRAS,b cell lymphoma,DFCI,3,572,0.005,0.004,0.001,0.011,NRAS_13,13,Codon 13
single,Center,NRAS,b cell lymphoma,MSK,1,345,0.004,0.004,0.001,0.01,NRAS_13,13,Codon 13
single,Center,NRAS,b cell lymphoma,SCI,0,20,0.005,0.004,0,0.017,NRAS_13,13,Codon 13
single,Center,NRAS,b cell lymphoma,UCSF,0,11,0.005,0.004,0,0.019,NRAS_13,13,Codon 13
single,Center,NRAS,non-hodgkin lymphoma,DFCI,0,20,0.003,0,0,0.031,NRAS_13,13,Codon 13
single,Center,NRAS,t-lymphoblastic leukemia/lymphoma,DFCI,0,16,0.002,0,0,0.028,NRAS_13,13,Codon 13
single,Center,NRAS,retinoblastoma,MSK,0,39,0.001,0,0,0.014,NRAS_13,13,Codon 13
single,Center,NRAS,retinoblastoma,UCSF,0,10,0.002,0,0,0.023,NRAS_13,13,Codon 13
single,Center,NRAS,hodgkin lymphoma,MSK,0,22,0.002,0,0,0.023,NRAS_13,13,Codon 13
single,Center,NRAS,lung cancer,PHS,0,12,0.003,0,0,0.042,NRAS_13,13,Codon 13
single,Center,NRAS,parathyroid cancer,PHS,0,15,0.003,0,0,0.036,NRAS_13,13,Codon 13
single,Center,NRAS,appendiceal cancer,DFCI,2,66,0.018,0.016,0.005,0.045,NRAS_61,61,Codon 61
single,Center,NRAS,appendiceal cancer,MDA,0,30,0.015,0.013,0.002,0.036,NRAS_61,61,Codon 61
single,Center,NRAS,appendiceal cancer,MSK,3,170,0.016,0.015,0.005,0.033,NRAS_61,61,Codon 61
single,Center,NRAS,appendiceal cancer,NKI,0,14,0.015,0.014,0.001,0.04,NRAS_61,61,Codon 61
single,Center,NRAS,appendiceal cancer,VICC,0,24,0.015,0.013,0.001,0.038,NRAS_61,61,Codon 61
single,Center,NRAS,appendiceal cancer,WAKE,0,17,0.015,0.014,0.001,0.039,NRAS_61,61,Codon 61
single,Center,NRAS,colorectal cancer,DFCI,34,1498,0.022,0.022,0.018,0.027,NRAS_61,61,Codon 61
single,Center,NRAS,colorectal cancer,DUKE,3,111,0.022,0.022,0.017,0.029,NRAS_61,61,Codon 61
single,Center,NRAS,colorectal cancer,GRCC,4,85,0.023,0.023,0.017,0.031,NRAS_61,61,Codon 61
single,Center,NRAS,colorectal cancer,JHU,24,940,0.023,0.023,0.018,0.029,NRAS_61,61,Codon 61
single,Center,NRAS,colorectal cancer,MDA,15,640,0.022,0.022,0.017,0.028,NRAS_61,61,Codon 61
single,Center,NRAS,colorectal cancer,MSK,50,2237,0.022,0.022,0.018,0.027,NRAS_61,61,Codon 61
